2010-02-03T02:00:00.000000000Z,1.59922,1.60142,1.59683,1.60051,1523
2010-02-03T06:00:00.000000000Z,1.60048,1.60702,1.60004,1.60252,6001
2010-02-03T10:00:00.000000000Z,1.60248,1.60270,1.59400,1.59428,4984
2010-02-03T14:00:00.000000000Z,1.59424,1.59714,1.59088,1.59164,5810
2010-02-03T18:00:00.000000000Z,1.59160,1.59244,1.58774,1.58938,2257
2010-02-03T22:00:00.000000000Z,1.58934,1.59194,1.58829,1.59083,2429
2010-02-04T02:00:00.000000000Z,1.59087,1.59184,1.58955,1.58970,957
2010-02-04T06:00:00.000000000Z,1.58973,1.59045,1.58374,1.58390,5658
2010-02-04T10:00:00.000000000Z,1.58394,1.58860,1.58058,1.58454,8194
2010-02-04T14:00:00.000000000Z,1.58458,1.58458,1.57314,1.57851,8727
2010-02-04T18:00:00.000000000Z,1.57847,1.57910,1.57452,1.57544,3375
2010-02-04T22:00:00.000000000Z,1.57558,1.57762,1.57270,1.57373,2931
2010-02-05T02:00:00.000000000Z,1.57369,1.57648,1.57160,1.57276,2683
2010-02-05T06:00:00.000000000Z,1.57272,1.57462,1.56542,1.57090,7323
2010-02-05T10:00:00.000000000Z,1.57086,1.57388,1.56658,1.57209,8593
2010-02-05T14:00:00.000000000Z,1.57205,1.57215,1.56047,1.56266,10030
2010-02-05T18:00:00.000000000Z,1.56260,1.56474,1.55586,1.56409,4705
2010-02-07T22:00:00.000000000Z,1.55931,1.56228,1.55822,1.56089,2550
2010-02-08T02:00:00.000000000Z,1.56092,1.56140,1.55850,1.55929,2112
2010-02-08T06:00:00.000000000Z,1.55925,1.56264,1.55353,1.55754,5789
2010-02-08T10:00:00.000000000Z,1.55748,1.56178,1.55502,1.55990,5757
2010-02-08T14:00:00.000000000Z,1.55986,1.56598,1.55824,1.56468,6034
2010-02-08T18:00:00.000000000Z,1.56464,1.56478,1.55774,1.55852,2033
2010-02-08T22:00:00.000000000Z,1.55856,1.56051,1.55664,1.56008,2084
2010-02-09T02:00:00.000000000Z,1.56012,1.56316,1.55860,1.56118,2230
2010-02-09T06:00:00.000000000Z,1.56116,1.56464,1.55800,1.55854,5666
2010-02-09T10:00:00.000000000Z,1.55858,1.56404,1.55624,1.56232,5407
2010-02-09T14:00:00.000000000Z,1.56238,1.57484,1.55856,1.57028,11081
2010-02-09T18:00:00.000000000Z,1.57026,1.57208,1.56838,1.57194,4210
2010-02-09T22:00:00.000000000Z,1.57198,1.57298,1.56874,1.57035,1898
2010-02-10T02:00:00.000000000Z,1.57039,1.57070,1.56596,1.56730,2561
2010-02-10T06:00:00.000000000Z,1.56726,1.57330,1.56501,1.57274,6171
2010-02-10T10:00:00.000000000Z,1.57272,1.57648,1.56068,1.56134,10719
2010-02-10T14:00:00.000000000Z,1.56138,1.56294,1.55714,1.56128,7611
2010-02-10T18:00:00.000000000Z,1.56132,1.56238,1.55788,1.55950,2786
2010-02-10T22:00:00.000000000Z,1.55958,1.56450,1.55886,1.56360,2292
2010-02-11T02:00:00.000000000Z,1.56364,1.56608,1.56292,1.56406,2194
2010-02-11T06:00:00.000000000Z,1.56402,1.56436,1.55602,1.55790,5313
2010-02-11T10:00:00.000000000Z,1.55794,1.56558,1.55748,1.56102,7846
2010-02-11T14:00:00.000000000Z,1.56098,1.56966,1.55844,1.56804,9771
2010-02-11T18:00:00.000000000Z,1.56800,1.57185,1.56764,1.57054,2486
2010-02-11T22:00:00.000000000Z,1.57058,1.57058,1.56638,1.56886,2183
2010-02-12T02:00:00.000000000Z,1.56882,1.57044,1.56724,1.56970,1696
2010-02-12T06:00:00.000000000Z,1.56966,1.57414,1.56504,1.56560,5978
2010-02-12T10:00:00.000000000Z,1.56554,1.56718,1.55842,1.56294,8065
2010-02-12T14:00:00.000000000Z,1.56298,1.56854,1.55810,1.56712,10409
2010-02-12T18:00:00.000000000Z,1.56709,1.57088,1.56547,1.57003,2742
2010-02-14T22:00:00.000000000Z,1.56825,1.56833,1.56470,1.56626,1086
2010-02-15T02:00:00.000000000Z,1.56630,1.56742,1.56407,1.56477,948
2010-02-15T06:00:00.000000000Z,1.56473,1.56896,1.56134,1.56732,3826
2010-02-15T10:00:00.000000000Z,1.56728,1.57206,1.56636,1.56646,3395
2010-02-15T14:00:00.000000000Z,1.56642,1.56750,1.56496,1.56586,2727
2010-02-15T18:00:00.000000000Z,1.56590,1.56696,1.56526,1.56594,631
2010-02-15T22:00:00.000000000Z,1.56599,1.56892,1.56542,1.56828,1353
2010-02-16T02:00:00.000000000Z,1.56831,1.57096,1.56762,1.57026,897
2010-02-16T06:00:00.000000000Z,1.57022,1.57296,1.56718,1.56826,4422
2010-02-16T10:00:00.000000000Z,1.56830,1.57064,1.56622,1.56754,4476
2010-02-16T14:00:00.000000000Z,1.56757,1.57934,1.56280,1.57734,6995
2010-02-16T18:00:00.000000000Z,1.57740,1.57954,1.57712,1.57922,1684
2010-02-16T22:00:00.000000000Z,1.57930,1.57944,1.57644,1.57672,1296
2010-02-17T02:00:00.000000000Z,1.57668,1.57840,1.57632,1.57738,903
2010-02-17T06:00:00.000000000Z,1.57734,1.58158,1.57354,1.57714,5557
2010-02-17T10:00:00.000000000Z,1.57710,1.58068,1.57394,1.57642,4490
2010-02-17T14:00:00.000000000Z,1.57646,1.57822,1.56800,1.56972,7143
2010-02-17T18:00:00.000000000Z,1.56968,1.56998,1.56670,1.56724,3336
2010-02-17T22:00:00.000000000Z,1.56768,1.56878,1.56412,1.56424,1592
2010-02-18T02:00:00.000000000Z,1.56428,1.56668,1.56426,1.56574,1520
2010-02-18T06:00:00.000000000Z,1.56578,1.56825,1.55766,1.55774,5688
2010-02-18T10:00:00.000000000Z,1.55770,1.56164,1.55574,1.55820,5268
2010-02-18T14:00:00.000000000Z,1.55824,1.56754,1.55584,1.56026,8673
2010-02-18T18:00:00.000000000Z,1.56032,1.56342,1.54954,1.55306,6763
2010-02-18T22:00:00.000000000Z,1.55326,1.55440,1.54073,1.54158,7296
2010-02-19T02:00:00.000000000Z,1.54154,1.54583,1.54044,1.54160,2986
2010-02-19T06:00:00.000000000Z,1.54157,1.54252,1.53477,1.53646,8749
2010-02-19T10:00:00.000000000Z,1.53650,1.54216,1.53620,1.53982,6084
2010-02-19T14:00:00.000000000Z,1.53978,1.54564,1.53816,1.54551,7982
2010-02-19T18:00:00.000000000Z,1.54547,1.54776,1.54423,1.54723,3542
2010-02-21T22:00:00.000000000Z,1.54789,1.54895,1.54338,1.54865,2217
2010-02-22T02:00:00.000000000Z,1.54869,1.54977,1.54716,1.54801,1494
2010-02-22T06:00:00.000000000Z,1.54804,1.55042,1.54490,1.54732,5285
2010-02-22T10:00:00.000000000Z,1.54728,1.54958,1.54496,1.54770,4755
2010-02-22T14:00:00.000000000Z,1.54774,1.55208,1.54652,1.54734,7383
2010-02-22T18:00:00.000000000Z,1.54738,1.54954,1.54618,1.54816,1905
2010-02-22T22:00:00.000000000Z,1.54828,1.55194,1.54762,1.54954,2097
2010-02-23T02:00:00.000000000Z,1.54958,1.55384,1.54848,1.55282,2080
2010-02-23T06:00:00.000000000Z,1.55278,1.55758,1.54336,1.54336,8537
2010-02-23T10:00:00.000000000Z,1.54332,1.54477,1.53941,1.54408,7894
2010-02-23T14:00:00.000000000Z,1.54404,1.54744,1.54060,1.54266,10374
2010-02-23T18:00:00.000000000Z,1.54270,1.54554,1.54062,1.54244,3246
2010-02-23T22:00:00.000000000Z,1.54302,1.54552,1.54226,1.54534,2417
2010-02-24T02:00:00.000000000Z,1.54538,1.54628,1.54418,1.54612,1395
2010-02-24T06:00:00.000000000Z,1.54616,1.54642,1.54136,1.54390,5831
2010-02-24T10:00:00.000000000Z,1.54384,1.54766,1.54030,1.54140,6053
2010-02-24T14:00:00.000000000Z,1.54142,1.54734,1.54017,1.54151,10148
2010-02-24T18:00:00.000000000Z,1.54155,1.54192,1.53872,1.54088,2742
2010-02-24T22:00:00.000000000Z,1.54094,1.54220,1.53550,1.53734,2185
2010-02-25T02:00:00.000000000Z,1.53738,1.53794,1.53259,1.53336,2978
2010-02-25T06:00:00.000000000Z,1.53340,1.53448,1.52724,1.52948,7290
2010-02-25T10:00:00.000000000Z,1.52944,1.53316,1.52449,1.52614,7344
2010-02-25T14:00:00.000000000Z,1.52617,1.53038,1.51891,1.52383,9558
2010-02-25T18:00:00.000000000Z,1.52387,1.52743,1.52185,1.52660,3994
2010-02-25T22:00:00.000000000Z,1.52654,1.52863,1.52352,1.52795,2572
2010-02-26T02:00:00.000000000Z,1.52799,1.52893,1.52538,1.52809,2232
2010-02-26T06:00:00.000000000Z,1.52805,1.53231,1.52416,1.52548,8129
2010-02-26T10:00:00.000000000Z,1.52552,1.52736,1.51782,1.51940,7613
2010-02-26T14:00:00.000000000Z,1.51944,1.52632,1.51530,1.52352,10146
2010-02-26T18:00:00.000000000Z,1.52348,1.52673,1.52256,1.52365,2963
2010-02-28T22:00:00.000000000Z,1.51566,1.52043,1.51296,1.51574,4691
2010-03-01T02:00:00.000000000Z,1.51578,1.51722,1.51442,1.51596,2230
2010-03-01T06:00:00.000000000Z,1.51592,1.51816,1.50968,1.51308,6994
2010-03-01T10:00:00.000000000Z,1.51312,1.51472,1.47846,1.49276,15939
2010-03-01T14:00:00.000000000Z,1.49280,1.50090,1.48812,1.50086,8990
2010-03-01T18:00:00.000000000Z,1.50090,1.50166,1.49758,1.49900,3165
2010-03-01T22:00:00.000000000Z,1.49906,1.50000,1.49249,1.49357,2891
2010-03-02T02:00:00.000000000Z,1.49353,1.49492,1.49026,1.49243,3122
2010-03-02T06:00:00.000000000Z,1.49248,1.49478,1.48546,1.49372,9568
2010-03-02T10:00:00.000000000Z,1.49376,1.49898,1.49246,1.49724,8612
2010-03-02T14:00:00.000000000Z,1.49720,1.49852,1.48882,1.49780,8173
